show_title,rating,image,trailer,description,cast_members
hell driver,7.2,https://m.media-amazon.com/images/M/MV5BYjAyOTYxZjAtOGYwYS00Mjk1LWEyOTQtYzVkZjk3NzNmMzQxXkEyXkFqcGc@.jpg,,A rookie trucker tries to expose his boss' rackets.,"Stanley Baker, Herbert Lom, Peggy Cummins, Patrick McGoohan, William Hartnell"
the card counter,6.2,https://m.media-amazon.com/images/M/MV5BMWQzMWNkOGQtN2EwYi00YmVjLWFlMDktY2E1ZTI2YWM4ZDcxXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=7RvVT1cDiNc,"William Tell is an ex-military interrogator living under the radar as a low-stakes gambler. When he encounters a young man looking to commit revenge against a mutual enemy, he takes him on the casino circuit to set him on a new path.","Oscar Isaac, Tiffany Haddish, Tye Sheridan, Willem Dafoe, Alexander Babara"
stand up guys,6.4,https://m.media-amazon.com/images/M/MV5BMTgwNjgyOTExMV5BMl5BanBnXkFtZTcwNTIzODA1OA@@.jpg,https://www.youtube.com/watch?v=kK0wWvROGAE,A pair of aging stickup men try to get the old gang back together for one last hurrah before one of the guys takes his last assignment - to kill his comrade.,"Al Pacino, Christopher Walken, Alan Arkin, Julianna Margulies, Mark Margolis"
total recall,7.5,https://m.media-amazon.com/images/M/MV5BZjRlMzBkOGMtMTA1Ny00ZWI4LTkzMDItOGVkNWJkN2E4ZTkwXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=2xbodk7S2KA,"When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he?","Arnold Schwarzenegger, Sharon Stone, Michael Ironside, Rachel Ticotin, Ronny Cox"
dragonheart: battle for the heartfire,5.3,https://m.media-amazon.com/images/M/MV5BZTEyMmE0OTgtMzkzOS00ZTVkLWI3MjMtYmIyOTM0YTg3OWQ2XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=_zpFz4QKTAQ,"A dragon known as Drago tries to end the rivalry between a brother and sister, both having dragon-like powers, who are after the throne of their grandfather, while a new threat steals Drago's source of power.","Patrick Stewart, Tom Rhys Harries, Jessamine-Bliss Bell, Tamzin Merchant, André Eriksen"
superbro,5.8,https://m.media-amazon.com/images/M/MV5BZThiMzU0NGMtZjEzOC00YWFlLThlZTMtMzU4NmMyNDk0MTdjXkEyXkFqcGc@.jpg,,A young boy wishes he could improve his and his autistic big brother's lives somehow. One day a magic remote falls from the sky and changes everything. But can the boy control such a powerful device?,"Lucas Odin Clorius, Viktor Kruse Palshøj, Andrea Reimer, Vibeke Ankjær, Janus Nabil Bakrawi"
the good shepherd,6.7,https://m.media-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@.jpg,https://www.youtube.com/watch?v=MKStOxOrxiE,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,"Matt Damon, Angelina Jolie, Robert De Niro, Alec Baldwin, Tammy Blanchard"
perfect stranger,7.7,https://m.media-amazon.com/images/M/MV5BMzBjZjIwZTMtMmVmMy00NDZjLThlMGYtMjMyODE4NjE0YjFiXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=-lOUnBsjGuY,"Seven long-time friends meet for dinner. They decide to share their text messages, emails and phone calls. Secrets are unveiled. Harmony trembles.","Giuseppe Battiston, Anna Foglietta, Marco Giallini, Edoardo Leo, Valerio Mastandrea"
the debt,6.8,https://m.media-amazon.com/images/M/MV5BZjVjM2RkYmItM2JmMi00MTg4LWIxZWUtODcxMGQxZDQzODQyXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=ApMEDQbV2cI,"In 1965, three Mossad Agents cross into East Berlin to apprehend a notorious Nazi war criminal. Thirty years later, the secrets the Agents share come back to haunt them.","Helen Mirren, Sam Worthington, Tom Wilkinson, Jessica Chastain, Ciarán Hinds"
infamous,7.0,https://m.media-amazon.com/images/M/MV5BMjQ1NTAyODYxOF5BMl5BanBnXkFtZTgwODE0MDczMjI@.jpg,https://www.youtube.com/watch?v=jZw8ORyIbLI,"While researching his novel ""In Cold Blood"", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.","Toby Jones, Daniel Craig, Sandra Bullock, Sigourney Weaver, Gwyneth Paltrow"
strained,7.3,https://m.media-amazon.com/images/M/MV5BYzlmNWU4OTMtMDY0My00MTI0LWFhNWItNzU0OGJhNWI0MDI3XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=GGdlKM8tFaw,A mysterious viral outbreak with hallmarks of an ancient and evil strain of vampirism ravages the city of New York.,"Corey Stoll, David Bradley, Kevin Durand, Jonathan Hyde, Richard Sammel"
nobody's fool,7.3,https://m.media-amazon.com/images/M/MV5BNmNmYWYwZTctM2QzYS00Y2JlLTkyODgtYmVlNmRhNGE3YWJkXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=Zh4nKGloiHk,A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.,"Paul Newman, Bruce Willis, Jessica Tandy, Melanie Griffith, Dylan Walsh"
the one for sarah,6.2,https://m.media-amazon.com/images/M/MV5BOTQ1NDgzYmUtMDc5NS00OGUwLThhZDItMmVjOWEyYzgxZDY1XkEyXkFqcGc@.jpg,,"TheOneForSarah is a romantic drama, that follows the story of Sarah, who has been through emotional abuse and is on the path to rediscover her self-worth and find love.","Beverly Naya, Uzor Arukwe, Bucci Franklin, Daniel Etim Effiong, Adunni Ade"
the stand up,6.8,https://m.media-amazon.com/images/M/MV5BYjM4OTEzZTItMjUzNy00YjlhLTlmZjktZjBhZjBiZjU2NTJiXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=1IXjOlWakic,"Husband-and-wife comics Moshe Kasher and Natasha Leggero share their terror and reluctance on becoming new parents; she wonders why men are needed at this point; he recalls a story from his childhood; filmed at The North Door in Austin, Texas.",
u turn,6.7,https://m.media-amazon.com/images/M/MV5BNDdkNzFmMmItNTNkOS00MzJkLTg4MjItN2Q4ZDQ1ZWI3YWUxXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=uidcyKDkFWU,A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.,"Sean Penn, Jennifer Lopez, Nick Nolte, Billy Bob Thornton, Abraham Benrubi"
finding hubby,4.6,https://m.media-amazon.com/images/M/MV5BODdjZTY3MGQtODcxOC00MTYzLThlNWUtZTEzM2UyN2Q3ZjJjXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=UvG2iV1vzO0,"Finding Hubby follows the adventures of 35-year-old Oyin Clegg and her friends Toke and Gloria as they kiss the many frogs in the quest to find their prince. In the process, they are forced to ask important questions about their friendship, love and life ultimately asking - Finding Hubby or Finding Happy?","Rosemary Abazie, Munachi Abii, Omobola Akinde, Teniola Aladese, David A. Apemiye"
aloevera,7.5,https://m.media-amazon.com/images/M/MV5BMTE2NGQwYjMtNjBkMy00ZTAyLTkxYzYtMzZhNzE2MDgyNjk4XkEyXkFqcGc@.jpg,,"In a land where the people have divided themselves because of a disagreement long ago, a man and woman from the different sides fall in love. Despite the efforts of their families to keep them apart, they eventually become the reason the community becomes one again.","Benjamin Adaletey, Aaron Adatsi, Ngozi Viola Adikwu, Kofi Adjorlolo, Beverly Afaglo"
breaded life,6.1,https://m.media-amazon.com/images/M/MV5BYTk1YzYxZjYtY2M4NS00MGQ3LWEzNDMtMWM4ZjBmYjYxYTQ3XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=Z8Mv0jVeCV0,"An irresponsible young man in conflict with his mother wakes up one day and to his surprise, no-one he knows can recognize him, except for a local bread hawker.","Lateef Adedimeji, Bimbo Ademoye, Dior Adiele, Bisola Aiyeola, Karen Ajimobi"
gidi blues,,https://m.media-amazon.com/images/M/MV5BM2ZkMWUwYzctMzMzNy00Y2JhLTkwYmQtMzdiZTIzMTI1MDNiXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=pxjcB84uOYU,"A well-off playboy meets a beautiful but very different woman from what he is accustomed to and stirs up a web of uncertainty, betrayal and love.","Hauwa Allahbura, Jahman Anikulapo, Lepacious Bose, Ibeh Breakthrough, Ibrahim Drago"
the making of a king,6.8,https://m.media-amazon.com/images/M/MV5BZGRmMWVkYzMtNjA4OS00M2U0LWIwOWMtMWNkM2FlNTg0NmMwXkEyXkFqcGc@.jpg,,"The story of the stormy relationship between King Friedrich Wilhelm and his son, who later became known as King Frederick the Great of Prussia.","Emil Jannings, Werner Hinz, Leopoldine Konstantin, Claus Clausen, Marieluise Claudius"
chief daddy,4.6,https://m.media-amazon.com/images/M/MV5BYzNiMjNjNzctOWIxYi00YmQ5LThmMjYtZjk2MWJjMTdmZGUxXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=hzO2BjNna90,"'Chief Daddy' tells the story of billionaire industrialist Chief Beecroft, a flamboyant benefactor to a large extended family of relatives, household staff, and assorted mistresses. Chief lives large, like there's no tomorrow, until the day there is no tomorrow--he dies suddenly and the 'bullion van' stops. What's in his will, and who gets all that money? Will Chief Daddy have the last laugh from beyond the grave?","Bisola Aiyeola, Dakore Akande, Funke Akindele, Zainab Balogun, Shaffy Bello"
shadow parties,4.4,https://m.media-amazon.com/images/M/MV5BOGMzODI4MTEtZDlkOC00NjlhLWJjNDMtMWRjNzNlMWU2ZjhkXkEyXkFqcGc@.jpg,,"The Kisigari students return to Heavenly Host Elementary where if you die, the memory of you will forever be lost.","Tsunenori Aoki, Rinka Ichishima, Ryôsuke Ikeoka, Rina Ikoma, Ren Ishikawa"
unroyal,5.2,https://m.media-amazon.com/images/M/MV5BNWM5ZTY1OTktNDYzYi00ZjA5LTkzNzUtN2FhN2QxNTE2N2Y1XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=JyKXrmmdLNE,"When a rude and arrogant princess finds herself reliant on a humble gatekeeper after a terrible accident, it may be enough to make her change her ways.","Kingsley Abasili, Weme Charity Ada, Femi Adebayo, Erica Joy Awaji, Shaffy Bello"
'76,4.9,https://m.media-amazon.com/images/M/MV5BMTcxNzkzNzg1N15BMl5BanBnXkFtZTgwMjIwMDgyMjE@.jpg,https://www.youtube.com/watch?v=k520GiR362U,"A 1970s version of the future, where personalities and asteroids collide.","Patrick Wilson, Liv Tyler, Marisa Coughlan, Matt Bomer, Jerry O'Connell"
brother jekwu,,https://m.media-amazon.com/images/M/MV5BMzhkMmZhNmEtMzVlOS00ODA0LWFhZGMtNDU2YWQyZjc4MDAwXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=FKKLCjxcFms,"Chasing wild success, a village hustler follows his cousin from Nigeria to Kenya and stumbles into the shady business affairs of a notorious overlord.","Derrick Aduwo, Kevin Airende, Eunice Anyonje Amatika, Funny Bone, Klint da Drunk"
sanitation day,3.9,https://m.media-amazon.com/images/M/MV5BZDFkMGQ2OTYtM2VjMS00ODVjLTg0YzEtMWFiNzM5NGMxZjA5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=mDKAE7mzD_Q,Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.,"Rosemary Abazie, Baaj Adebule, Tunji Aderibigbe, Tobi Bakre, Grace-Charis Bassey"
last request,4.8,https://m.media-amazon.com/images/M/MV5BYTIxMGNmNjItYTdiNS00ODUyLWFmM2EtZDZkMTk5MTJiOGVlXkEyXkFqcGc@.jpg,,Two brothers wake up in a strange house and must play a deadly game in order to get their child back.,"Angie Bojorges, Chloe Gay Brewer, Bonnie Brown, Daisy Dolittle Roberts, Dallas Ryan"
fight club,8.8,https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=BdJKm16Co6M,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,"Brad Pitt, Edward Norton, Meat Loaf, Zach Grenier, Richmond Arquette"
the f**k-it list,5.2,https://m.media-amazon.com/images/M/MV5BYzlmMzdiMDktZDBmNS00ZjBjLWJjMjYtOWRjZTIzOWQxZjI4XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=IaWDH-5aTHg,"After a prank blows up on a high school senior's life, he shares a list of certain things he wishes he'd done differently.","Eli Brown, Madison Iseman, Marcus Scribner, Karan Brar, Tristan Lake Leabu"
feel the beat,6.3,https://m.media-amazon.com/images/M/MV5BMDdmNTk4ODEtYjQwMS00MzllLWI0YTEtNjEyMDQ0NGVlYTBlXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=PhLSDnxLp-M,"After failing to find success on Broadway, April returns to her hometown and reluctantly is recruited to train a misfit group of young dancers for a big competition.","Sofia Carson, Pamela MacDonald, Sonia Laplante, Nayo Sasaki-Picou, Katrina Khachi"
midnight sun,6.6,https://m.media-amazon.com/images/M/MV5BMjg0NjU1MjgyNF5BMl5BanBnXkFtZTgwNzc5NjYyNDM@.jpg,https://www.youtube.com/watch?v=fEskVQgtwaI,A 17-year-old girl suffers from a condition that prevents her from being out in the sunlight.,"Bella Thorne, Patrick Schwarzenegger, Rob Riggle, Quinn Shephard, Ken Tremblett"
traitor,6.9,https://m.media-amazon.com/images/M/MV5BMTg3MzI3NDY5Nl5BMl5BanBnXkFtZTcwMzI0NDY3MQ@@.jpg,https://www.youtube.com/watch?v=Qq5i8y09ea0,"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn.","Don Cheadle, Guy Pearce, Archie Panjabi, Saïd Taghmaoui, Neal McDonough"
one man and his cow,6.7,https://m.media-amazon.com/images/M/MV5BYmIwMTUwNDUtNjEzNS00OTI1LThhZjEtYTRhZTgyODk3ZjkwXkEyXkFqcGc@.jpg,,An Algerian man's life-long dream finally comes true when he receives an invitation to take his cow Jacqueline to the Paris International Agriculture Fair.,"Fatsah Bouyahmed, Lambert Wilson, Jamel Debbouze, Hajar Masdouki, Fehd Benchemsi"
heidi,7.4,https://m.media-amazon.com/images/M/MV5BNjI4ODQ0NTk1MF5BMl5BanBnXkFtZTgwMTg4NDM1NzE@.jpg,https://www.youtube.com/watch?v=eQrZ26kPSpM,A story of a young girl who lives in the Swiss Alps with her goat herding Grandfather.,"Anuk Steffen, Anna Schinz, Lilian Naef, Bruno Ganz, Peter Jecklin"
mother is wrong,7.2,https://m.media-amazon.com/images/M/MV5BMjc4ZTY0YWMtMGFkYy00NDk1LWJiMzktMTJhN2FkMDQ5Yjc4XkEyXkFqcGc@.jpg,,"When a three-and-a-half-year-old boy tells a school psychologist that his mother is not his real mommy, he seeks the help of a police captain who's reluctant to take on the case as she's already occupied by a major robbery investigation.","Anne Charrier, Pascal Elbé, Sophie Quinton, Camille Lou, Samuel Theis"
thinline,8.5,https://m.media-amazon.com/images/M/MV5BMjdiODllMzktMjQwYi00ZjFmLTkxZjgtZGFkMmI5NjQ0ZjRjXkEyXkFqcGc@.jpg,,"A married preacher stumbles into a dangerous affair with a prostitute, who is then found dead.","Abiola Abdulgafar, Olu Deno Adebamowo, Mercy Aigbe, Motilola Akinlami, Amuda Eko"
high infidelity,6.3,https://m.media-amazon.com/images/M/MV5BZjAxNTRhOTQtNTU3OS00NDQ1LTliOGMtNzA1YzRkMzY0MDIwXkEyXkFqcGc@.jpg,,Four episodes satirising modern marriages and the lack of affection which leads to infidelity.,"Nino Manfredi, Fulvia Franco, John Phillip Law, Eleanor Beacour, Vittorio La Paglia"
ada omo daddy,8.2,https://m.media-amazon.com/images/M/MV5BNmQ3NGUzZmItMjQ4YS00ZjhiLTliNmUtNDQyZTk2MWI5ODIzXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=oWoy4xbGn4Q,A teen's world unravels when her biological father appears before her wedding. She learns of her mother's hidden past and faces a difficult choice between her two fathers.,"Taiwo Adeyemi, Chiwetalu Agu, Mercy Aigbe, Fred Amata, Nkechi Blessing Sunday"
keif tasmaoni ajib,6.4,https://m.media-amazon.com/images/M/MV5BYmZlZTQ1MmUtZGE2OS00ODBkLWJiYjktOWZhN2JlMTllYjQ0XkEyXkFqcGc@.jpg,,"A fisherman finds a sea mine and tries to disable it, but he gets into difficult situations and in the end is arrested, and then the big surprise happens.","Ahmed Mal Allah, Emma Brain, Gregory Gottlieb, Abdullah Zaid"
sultan,7.1,https://m.media-amazon.com/images/M/MV5BY2Y4YWZlYjQtNWI3OC00MmQ0LWE2NGItMTdmZWMyNDEzZDgxXkEyXkFqcGc@.jpg,,"Sultan is a classic underdog tale about a wrestler's journey, looking for a comeback by defeating all odds.","Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh, Kumud Mishra"
pagglait,6.9,https://m.media-amazon.com/images/M/MV5BMzgxY2UyZmYtZjljMi00NzZiLWE1NzItYjU3NGVkMWY2ZjdhXkEyXkFqcGc@.jpg,,"Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives, and a startling discovery about her late husband.","Sanya Malhotra, Sayani Gupta, Sheeba Chaddha, Ashutosh Rana, Chetan Sharma"
eternally confused and eager for love,6.7,https://m.media-amazon.com/images/M/MV5BNmVhYjgwMDYtZjE1Yi00YTBmLTg1YjctZmJhMWMxMTU3NmQyXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=ZHGLjlSzOCU,"An awkward 24-year old named Ray, navigating through life with the help of his 'inner voice'.","Vihaan Samat, Jim Sarbh, Dalai, Suchitra Pillai, Ankur Rathee"
badla,7.2,https://m.media-amazon.com/images/M/MV5BNTdjZGUxMTItNjRkNS00N2VhLWE4MjMtMjVhODMwMGIxNjUwXkEyXkFqcGc@.jpg,,A young Predator outcast from his clan finds an unlikely ally on his journey in search of the ultimate adversary.,Elle Fanning
the road to love,6.5,https://m.media-amazon.com/images/M/MV5BMTUyMjE2NjM2M15BMl5BanBnXkFtZTgwNzU5NTY0NjE@.jpg,,"This romantic-kitsch story goes from Paris to Marseille, from Amsterdam to Morocco via Jean Genet's grave in Larache, and on to Tangiers. The movie tells the story of an Algerian-French heterosexual young man beginning a sociology study of gay islamic homosexualities and discovering gay love with a young French steward.","Karim Tarek, Riyad Echahi, Sihem Benamoune, Zakariya Gouram, Abdellah Taïa"
garfield,5.1,https://m.media-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3.jpg,https://www.youtube.com/watch?v=5g1SLGRM6qU,"Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.","Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky, Bill Murray, Evan Arnold"
where's the money,5.1,https://m.media-amazon.com/images/M/MV5BMjc5ODQwNzEyMl5BMl5BanBnXkFtZTgwMTk3NzQ1MzI@.jpg,https://www.youtube.com/watch?v=XG8EKsfmf5E,A quick witted young man from the streets of South Central must rush a lily-white USC fraternity to recover a stash of stolen money.,"Andrew Bachelor, Logan Paul, Kat Graham, Terry Crews, Retta"
chabuca,6.7,https://m.media-amazon.com/images/M/MV5BM2QwNzZiZGYtMWZkYS00YTlhLWE5MGItOTE3NWU3NTM1MzUwXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=CVcO1h3NrMk,"Biopic that immerses us in the life of Peruvian host Ernesto Pimentel. A man who defied social conventions to become an icon of Peruvian television with his character of ""La Chola Chabuca"".","Sergio Armasgo, Haydeé Cáceres, Miguel Davalos, Norka Ramírez, Gina Yangali"
the greatest showman,7.5,https://m.media-amazon.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@.jpg,https://www.youtube.com/watch?v=EodWwczRIe4,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,"Hugh Jackman, Michelle Williams, Zac Efron, Zendaya, Rebecca Ferguson"
honor thy father,7.6,https://m.media-amazon.com/images/M/MV5BNTcyZmYyMjctMDFiNi00OTYxLWJhNzEtNzUwMmJmNWU2MzVjXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=4DCCw9Qs1fc,A family is caught in a financial ruin after being involved in a ponzi scheme.,"John Lloyd Cruz, Meryll Soriano, Tirso Cruz III, Krystal Brimner, Perla Bautista"
